hu_ge,0.0484609,-0.494525,0.25781,-1.05187,-0.989998,0.677712,1.88385,0.50333,0.67092,0.0899628,-0.724164,0.708894,-0.719427,1.21529,-1.8367,0.762253,0.696482,1.1954,2.04392,-0.020254,-0.703674,1.31497,-0.743936,0.82993,-1.6764,0.688011,0.429219,1.35037,0.201723,-0.0980315,0.3327,-0.116827,0.952186,1.44095,0.54063,-0.434137,1.76427,-0.0164451,-1.2942,-0.851216,0.0507124,0.141626,-0.775962,0.859038,0.224706,0.347449,0.143133,0.557379,-0.0886533,0.309031,-0.682885,0.881175,0.396716,0.241526,-0.479432,0.586193,-1.57667,0.558849,1.11264,-0.219803,0.673094,0.215501,-0.63231,-1.10677,1.21907,-0.830263,-0.0440723,-0.573567,-0.396773,-1.564,-0.0735871,-0.798869,-1.77852,0.0914424,-0.260234,-2.04054,0.0613751,-0.400802,0.324831,-0.0332195,0.814183,0.934897,-0.665168,0.13487,-0.711697,-0.284103,0.952892,0.341568,1.18963,-0.0440491,0.569721,0.371956,0.468361,-0.405021,0.845965,-0.534251,-0.44153,-0.101155,0.164941,-2.01245,-1.95218,-1.42061,-1.25851,-0.259042,0.0820065,1.47504,-0.410007,0.0955713,0.460147,-0.176033,-0.249058,-0.024793,-0.191198,-0.163565,0.752696,0.946912,1.11852,-1.45927,0.718027,-0.810153,-0.533442,-0.457684,-1.17485,0.883761,-1.6695,-0.222958,-0.206843,0.23044,
huo_jian_hua,-0.0671626,0.0946214,1.58571,-0.132669,-0.155036,-0.826136,0.971344,0.0058864,1.80747,-0.527977,0.821933,-0.74463,0.25673,0.288036,-0.874706,-0.59094,0.266884,0.946096,1.08785,-0.748946,-0.214204,1.02484,-0.246608,0.192917,-0.757334,0.827957,0.527987,0.504227,-0.57783,0.550799,1.87693,0.0705322,1.09001,1.11264,-0.240204,0.737493,1.10369,-1.20837,-0.764079,-0.343635,0.208815,-0.298073,-0.575501,1.64327,0.481568,-0.261384,-0.269043,0.851928,-0.672396,0.0435971,-0.891799,0.817343,0.828897,-0.631474,-1.11299,0.128468,1.42456,-0.396365,0.772391,0.0164559,-0.32167,1.21079,-1.50531,0.106878,-1.20369,-2.2963,-1.16357,-0.205748,0.783536,0.0862675,0.617732,0.313905,-0.70915,0.978226,-0.279909,-2.70646,-0.52866,-0.891207,2.23284,0.798174,1.28794,0.447902,0.0574681,-0.324015,-0.346207,-0.549256,0.717295,-1.75092,1.29224,1.38342,0.57975,-0.0648697,0.629106,0.741011,0.195944,-2.20402,0.869632,-1.83209,0.768935,-0.0925934,-0.463435,-0.0598384,-2.10405,-0.484123,0.165838,1.18273,0.295862,-0.33736,0.392121,0.128235,-0.69201,-0.163882,0.0660743,-0.185953,1.2083,0.81101,-0.241808,0.741669,0.0816062,-0.554143,-0.305007,1.63332,0.270476,1.692,0.885119,-0.397019,-0.949748,0.964662,
jiang_hang_na,0.0989402,-0.474429,0.769781,0.872313,-0.459354,-1.93371,1.56601,1.27903,0.936231,0.955244,0.414559,0.733551,0.183121,0.763273,-1.80045,-0.0718981,0.833441,2.5818,1.14266,-1.34587,-0.954482,0.902591,-0.382395,0.489577,0.091789,-0.0261389,0.625324,-0.2246,1.36473,-0.634148,-1.50535,0.385838,1.04142,-0.404679,0.552266,-0.436219,-0.295534,0.00879344,0.276532,0.395705,-0.0778096,-0.480825,0.0254608,0.411224,0.327553,-0.398228,-0.217767,0.589939,0.818905,-0.91444,0.939643,-0.076035,-1.82641,0.675601,-1.4749,-0.804736,-0.60216,0.740581,0.192756,-0.294506,-0.298587,0.701435,-0.0806066,1.25314,-0.536453,-0.345258,-0.703781,0.22744,0.321712,0.756336,-1.23418,0.437629,0.651168,0.401013,0.301209,-0.436876,-0.522258,-0.628879,0.958286,-0.516218,-0.390933,-0.530095,-0.183049,-0.0052914,0.584669,0.891111,-0.166237,-1.00649,1.61806,-0.587388,0.445893,-0.00836228,1.52089,0.373226,1.38557,0.4013,0.909066,-0.980695,-0.0638057,-0.539056,-1.28709,-1.62171,-0.254054,1.84722,-0.318189,0.330604,0.116406,0.352948,1.21871,0.17224,-0.973006,-0.0225745,-0.214985,0.855798,1.44981,0.546141,0.519118,0.101697,-0.285959,1.14301,1.33721,-0.0267064,0.534507,1.14789,0.309094,-0.024413,-0.339439,1.788,
